GroupName,ReferenceDate,FlowBreakdown,UnitMeasure,ObservedValue,GeneralizedSource,RunDate
Middle East,2024-01-01,BALANCE,KBD,45.0,OilX,2025-02-19
Middle East,2024-02-01,BALANCE,KBD,-550.0,OilX,2025-02-19
Middle East,2024-03-01,BALANCE,KBD,-162.0,OilX,2025-02-19
Middle East,2024-04-01,BALANCE,KBD,256.0,OilX,2025-02-19
Middle East,2024-05-01,BALANCE,KBD,88.0,OilX,2025-02-19
Middle East,2024-06-01,BALANCE,KBD,-148.0,OilX,2025-02-19
Middle East,2024-07-01,BALANCE,KBD,17.0,OilX,2025-02-19
Middle East,2024-08-01,BALANCE,KBD,-119.0,OilX,2025-02-19
Middle East,2024-09-01,BALANCE,KBD,-34.0,OilX,2025-02-19
Middle East,2024-10-01,BALANCE,KBD,77.0,OilX,2025-02-19
Middle East,2024-11-01,BALANCE,KBD,37.0,OilX,2025-02-19
Middle East,2024-12-01,BALANCE,KBD,73.0,OilX,2025-02-19
Middle East,2025-01-01,BALANCE,KBD,-168.0,OilX,2025-02-19
Middle East,2025-02-01,BALANCE,KBD,-624.0,OilX,2025-02-19
OECD Americas,2010-01-01,BALANCE,KBD,344.0,OilX,2025-02-19
OECD Americas,2010-02-01,BALANCE,KBD,756.0,OilX,2025-02-19
OECD Americas,2010-03-01,BALANCE,KBD,847.0,OilX,2025-02-19
OECD Americas,2010-04-01,BALANCE,KBD,35.0,OilX,2025-02-19
OECD Americas,2010-05-01,BALANCE,KBD,-70.0,OilX,2025-02-19
OECD Americas,2010-06-01,BALANCE,KBD,-9.0,OilX,2025-02-19
OECD Americas,2010-07-01,BALANCE,KBD,-367.0,OilX,2025-02-19
OECD Americas,2010-08-01,BALANCE,KBD,126.0,OilX,2025-02-19
OECD Americas,2010-09-01,BALANCE,KBD,22.0,OilX,2025-02-19
OECD Americas,2010-10-01,BALANCE,KBD,605.0,OilX,2025-02-19
OECD Americas,2010-11-01,BALANCE,KBD,25.0,OilX,2025-02-19
OECD Americas,2010-12-01,BALANCE,KBD,-697.0,OilX,2025-02-19
OECD Americas,2011-01-01,BALANCE,KBD,-30.0,OilX,2025-02-19
OECD Americas,2011-02-01,BALANCE,KBD,108.0,OilX,2025-02-19
OECD Americas,2011-03-01,BALANCE,KBD,225.0,OilX,2025-02-19
OECD Americas,2011-04-01,BALANCE,KBD,653.0,OilX,2025-02-19
OECD Americas,2011-05-01,BALANCE,KBD,-30.0,OilX,2025-02-19
OECD Americas,2011-06-01,BALANCE,KBD,-795.0,OilX,2025-02-19
OECD Americas,2011-07-01,BALANCE,KBD,-709.0,OilX,2025-02-19
OECD Americas,2011-08-01,BALANCE,KBD,-1073.0,OilX,2025-02-19
OECD Americas,2011-09-01,BALANCE,KBD,-585.0,OilX,2025-02-19
OECD Americas,2011-10-01,BALANCE,KBD,516.0,OilX,2025-02-19
OECD Americas,2011-11-01,BALANCE,KBD,15.0,OilX,2025-02-19
OECD Americas,2011-12-01,BALANCE,KBD,34.0,OilX,2025-02-19
OECD Americas,2012-01-01,BALANCE,KBD,499.0,OilX,2025-02-19
OECD Americas,2012-02-01,BALANCE,KBD,484.0,OilX,2025-02-19
OECD Americas,2012-03-01,BALANCE,KBD,573.0,OilX,2025-02-19
OECD Americas,2012-04-01,BALANCE,KBD,156.0,OilX,2025-02-19
OECD Americas,2012-05-01,BALANCE,KBD,518.0,OilX,2025-02-19
OECD Americas,2012-06-01,BALANCE,KBD,-177.0,OilX,2025-02-19
OECD Americas,2012-07-01,BALANCE,KBD,-518.0,OilX,2025-02-19
OECD Americas,2012-08-01,BALANCE,KBD,-378.0,OilX,2025-02-19
OECD Americas,2012-09-01,BALANCE,KBD,65.0,OilX,2025-02-19
OECD Americas,2012-10-01,BALANCE,KBD,600.0,OilX,2025-02-19
OECD Americas,2012-11-01,BALANCE,KBD,666.0,OilX,2025-02-19
OECD Americas,2012-12-01,BALANCE,KBD,-128.0,OilX,2025-02-19
OECD Americas,2013-01-01,BALANCE,KBD,4.0,OilX,2025-02-19
OECD Americas,2013-02-01,BALANCE,KBD,54.0,OilX,2025-02-19
OECD Americas,2013-03-01,BALANCE,KBD,172.0,OilX,2025-02-19
OECD Americas,2013-04-01,BALANCE,KBD,31.0,OilX,2025-02-19
OECD Americas,2013-05-01,BALANCE,KBD,-104.0,OilX,2025-02-19
OECD Americas,2013-06-01,BALANCE,KBD,-724.0,OilX,2025-02-19
OECD Americas,2013-07-01,BALANCE,KBD,-697.0,OilX,2025-02-19
OECD Americas,2013-08-01,BALANCE,KBD,-101.0,OilX,2025-02-19
OECD Americas,2013-09-01,BALANCE,KBD,770.0,OilX,2025-02-19
OECD Americas,2013-10-01,BALANCE,KBD,365.0,OilX,2025-02-19
OECD Americas,2013-11-01,BALANCE,KBD,20.0,OilX,2025-02-19
OECD Americas,2013-12-01,BALANCE,KBD,-266.0,OilX,2025-02-19
OECD Americas,2014-01-01,BALANCE,KBD,-127.0,OilX,2025-02-19
OECD Americas,2014-02-01,BALANCE,KBD,268.0,OilX,2025-02-19
OECD Americas,2014-03-01,BALANCE,KBD,433.0,OilX,2025-02-19
OECD Americas,2014-04-01,BALANCE,KBD,237.0,OilX,2025-02-19
OECD Americas,2014-05-01,BALANCE,KBD,-166.0,OilX,2025-02-19
OECD Americas,2014-06-01,BALANCE,KBD,-288.0,OilX,2025-02-19
OECD Americas,2014-07-01,BALANCE,KBD,-585.0,OilX,2025-02-19
OECD Americas,2014-08-01,BALANCE,KBD,-327.0,OilX,2025-02-19
OECD Americas,2014-09-01,BALANCE,KBD,216.0,OilX,2025-02-19
OECD Americas,2014-10-01,BALANCE,KBD,941.0,OilX,2025-02-19
OECD Americas,2014-11-01,BALANCE,KBD,542.0,OilX,2025-02-19
OECD Americas,2014-12-01,BALANCE,KBD,-390.0,OilX,2025-02-19
OECD Americas,2015-01-01,BALANCE,KBD,479.0,OilX,2025-02-19
OECD Americas,2015-02-01,BALANCE,KBD,848.0,OilX,2025-02-19
OECD Americas,2015-03-01,BALANCE,KBD,1332.0,OilX,2025-02-19
OECD Americas,2015-04-01,BALANCE,KBD,-186.0,OilX,2025-02-19
OECD Americas,2015-05-01,BALANCE,KBD,-86.0,OilX,2025-02-19
OECD Americas,2015-06-01,BALANCE,KBD,-145.0,OilX,2025-02-19
OECD Americas,2015-07-01,BALANCE,KBD,-391.0,OilX,2025-02-19
OECD Americas,2015-08-01,BALANCE,KBD,-86.0,OilX,2025-02-19
OECD Americas,2015-09-01,BALANCE,KBD,-484.0,OilX,2025-02-19
OECD Americas,2015-10-01,BALANCE,KBD,563.0,OilX,2025-02-19
OECD Americas,2015-11-01,BALANCE,KBD,359.0,OilX,2025-02-19
OECD Americas,2015-12-01,BALANCE,KBD,90.0,OilX,2025-02-19
OECD Americas,2016-01-01,BALANCE,KBD,491.0,OilX,2025-02-19
OECD Americas,2016-02-01,BALANCE,KBD,657.0,OilX,2025-02-19
OECD Americas,2016-03-01,BALANCE,KBD,686.0,OilX,2025-02-19
OECD Americas,2016-04-01,BALANCE,KBD,-24.0,OilX,2025-02-19
OECD Americas,2016-05-01,BALANCE,KBD,-473.0,OilX,2025-02-19
OECD Americas,2016-06-01,BALANCE,KBD,-1073.0,OilX,2025-02-19
OECD Americas,2016-07-01,BALANCE,KBD,203.0,OilX,2025-02-19
OECD Americas,2016-08-01,BALANCE,KBD,-503.0,OilX,2025-02-19
OECD Americas,2016-09-01,BALANCE,KBD,-570.0,OilX,2025-02-19
OECD Americas,2016-10-01,BALANCE,KBD,884.0,OilX,2025-02-19
OECD Americas,2016-11-01,BALANCE,KBD,14.0,OilX,2025-02-19
OECD Americas,2016-12-01,BALANCE,KBD,-5.0,OilX,2025-02-19
OECD Americas,2017-01-01,BALANCE,KBD,553.0,OilX,2025-02-19
OECD Americas,2017-02-01,BALANCE,KBD,27.0,OilX,2025-02-19
OECD Americas,2017-03-01,BALANCE,KBD,140.0,OilX,2025-02-19
OECD Americas,2017-04-01,BALANCE,KBD,-880.0,OilX,2025-02-19
OECD Americas,2017-05-01,BALANCE,KBD,-748.0,OilX,2025-02-19
OECD Americas,2017-06-01,BALANCE,KBD,-940.0,OilX,2025-02-19
OECD Americas,2017-07-01,BALANCE,KBD,-784.0,OilX,2025-02-19
OECD Americas,2017-08-01,BALANCE,KBD,-845.0,OilX,2025-02-19
OECD Americas,2017-09-01,BALANCE,KBD,101.0,OilX,2025-02-19
OECD Americas,2017-10-01,BALANCE,KBD,-369.0,OilX,2025-02-19
OECD Americas,2017-11-01,BALANCE,KBD,-453.0,OilX,2025-02-19
OECD Americas,2017-12-01,BALANCE,KBD,-720.0,OilX,2025-02-19
OECD Americas,2018-01-01,BALANCE,KBD,24.0,OilX,2025-02-19
OECD Americas,2018-02-01,BALANCE,KBD,469.0,OilX,2025-02-19
OECD Americas,2018-03-01,BALANCE,KBD,-75.0,OilX,2025-02-19
OECD Americas,2018-04-01,BALANCE,KBD,-35.0,OilX,2025-02-19
OECD Americas,2018-05-01,BALANCE,KBD,-722.0,OilX,2025-02-19
OECD Americas,2018-06-01,BALANCE,KBD,-728.0,OilX,2025-02-19
OECD Americas,2018-07-01,BALANCE,KBD,-671.0,OilX,2025-02-19
OECD Americas,2018-08-01,BALANCE,KBD,200.0,OilX,2025-02-19
OECD Americas,2018-09-01,BALANCE,KBD,110.0,OilX,2025-02-19
OECD Americas,2018-10-01,BALANCE,KBD,707.0,OilX,2025-02-19
OECD Americas,2018-11-01,BALANCE,KBD,340.0,OilX,2025-02-19
OECD Americas,2018-12-01,BALANCE,KBD,144.0,OilX,2025-02-19
OECD Americas,2019-01-01,BALANCE,KBD,237.0,OilX,2025-02-19
OECD Americas,2019-02-01,BALANCE,KBD,-548.0,OilX,2025-02-19
OECD Americas,2019-03-01,BALANCE,KBD,264.0,OilX,2025-02-19
OECD Americas,2019-04-01,BALANCE,KBD,619.0,OilX,2025-02-19
OECD Americas,2019-05-01,BALANCE,KBD,-248.0,OilX,2025-02-19
OECD Americas,2019-06-01,BALANCE,KBD,-765.0,OilX,2025-02-19
OECD Americas,2019-07-01,BALANCE,KBD,-1333.0,OilX,2025-02-19
OECD Americas,2019-08-01,BALANCE,KBD,-148.0,OilX,2025-02-19
OECD Americas,2019-09-01,BALANCE,KBD,17.0,OilX,2025-02-19
OECD Americas,2019-10-01,BALANCE,KBD,535.0,OilX,2025-02-19
OECD Americas,2019-11-01,BALANCE,KBD,131.0,OilX,2025-02-19
OECD Americas,2019-12-01,BALANCE,KBD,-366.0,OilX,2025-02-19
OECD Americas,2020-01-01,BALANCE,KBD,-265.0,OilX,2025-02-19
OECD Americas,2020-02-01,BALANCE,KBD,336.0,OilX,2025-02-19
OECD Americas,2020-03-01,BALANCE,KBD,659.0,OilX,2025-02-19
OECD Americas,2020-04-01,BALANCE,KBD,1728.0,OilX,2025-02-19
OECD Americas,2020-05-01,BALANCE,KBD,-14.0,OilX,2025-02-19
OECD Americas,2020-06-01,BALANCE,KBD,879.0,OilX,2025-02-19
OECD Americas,2020-07-01,BALANCE,KBD,-589.0,OilX,2025-02-19
OECD Americas,2020-08-01,BALANCE,KBD,-1552.0,OilX,2025-02-19
OECD Americas,2020-09-01,BALANCE,KBD,-410.0,OilX,2025-02-19
OECD Americas,2020-10-01,BALANCE,KBD,-200.0,OilX,2025-02-19
OECD Americas,2020-11-01,BALANCE,KBD,364.0,OilX,2025-02-19
OECD Americas,2020-12-01,BALANCE,KBD,18.0,OilX,2025-02-19
OECD Americas,2021-01-01,BALANCE,KBD,-146.0,OilX,2025-02-19
OECD Americas,2021-02-01,BALANCE,KBD,618.0,OilX,2025-02-19
OECD Americas,2021-03-01,BALANCE,KBD,237.0,OilX,2025-02-19
OECD Americas,2021-04-01,BALANCE,KBD,-238.0,OilX,2025-02-19
OECD Americas,2021-05-01,BALANCE,KBD,-588.0,OilX,2025-02-19
OECD Americas,2021-06-01,BALANCE,KBD,-2004.0,OilX,2025-02-19
OECD Americas,2021-07-01,BALANCE,KBD,-462.0,OilX,2025-02-19
OECD Americas,2021-08-01,BALANCE,KBD,-1212.0,OilX,2025-02-19
OECD Americas,2021-09-01,BALANCE,KBD,-207.0,OilX,2025-02-19
OECD Americas,2021-10-01,BALANCE,KBD,712.0,OilX,2025-02-19
OECD Americas,2021-11-01,BALANCE,KBD,-607.0,OilX,2025-02-19
OECD Americas,2021-12-01,BALANCE,KBD,-1122.0,OilX,2025-02-19
OECD Americas,2022-01-01,BALANCE,KBD,-1014.0,OilX,2025-02-19
OECD Americas,2022-02-01,BALANCE,KBD,-634.0,OilX,2025-02-19
OECD Americas,2022-03-01,BALANCE,KBD,-410.0,OilX,2025-02-19
OECD Americas,2022-04-01,BALANCE,KBD,-712.0,OilX,2025-02-19
OECD Americas,2022-05-01,BALANCE,KBD,-1317.0,OilX,2025-02-19
OECD Americas,2022-06-01,BALANCE,KBD,-1335.0,OilX,2025-02-19
OECD Americas,2022-07-01,BALANCE,KBD,-940.0,OilX,2025-02-19
OECD Americas,2022-08-01,BALANCE,KBD,-1126.0,OilX,2025-02-19
OECD Americas,2022-09-01,BALANCE,KBD,-648.0,OilX,2025-02-19
OECD Americas,2022-10-01,BALANCE,KBD,-295.0,OilX,2025-02-19
OECD Americas,2022-11-01,BALANCE,KBD,-963.0,OilX,2025-02-19
OECD Americas,2022-12-01,BALANCE,KBD,-223.0,OilX,2025-02-19
OECD Americas,2023-01-01,BALANCE,KBD,788.0,OilX,2025-02-19
OECD Americas,2023-02-01,BALANCE,KBD,308.0,OilX,2025-02-19
OECD Americas,2023-03-01,BALANCE,KBD,-213.0,OilX,2025-02-19
OECD Americas,2023-04-01,BALANCE,KBD,-494.0,OilX,2025-02-19
OECD Americas,2023-05-01,BALANCE,KBD,-961.0,OilX,2025-02-19
OECD Americas,2023-06-01,BALANCE,KBD,-694.0,OilX,2025-02-19
OECD Americas,2023-07-01,BALANCE,KBD,-316.0,OilX,2025-02-19
OECD Americas,2023-08-01,BALANCE,KBD,-500.0,OilX,2025-02-19
OECD Americas,2023-09-01,BALANCE,KBD,151.0,OilX,2025-02-19
OECD Americas,2023-10-01,BALANCE,KBD,1018.0,OilX,2025-02-19
OECD Americas,2023-11-01,BALANCE,KBD,1223.0,OilX,2025-02-19
OECD Americas,2023-12-01,BALANCE,KBD,-541.0,OilX,2025-02-19
OECD Americas,2024-01-01,BALANCE,KBD,-260.0,OilX,2025-02-19
OECD Americas,2024-02-01,BALANCE,KBD,448.0,OilX,2025-02-19
OECD Americas,2024-03-01,BALANCE,KBD,43.0,OilX,2025-02-19
OECD Americas,2024-04-01,BALANCE,KBD,729.0,OilX,2025-02-19
OECD Americas,2024-05-01,BALANCE,KBD,-114.0,OilX,2025-02-19
OECD Americas,2024-06-01,BALANCE,KBD,-540.0,OilX,2025-02-19
OECD Americas,2024-07-01,BALANCE,KBD,-451.0,OilX,2025-02-19
OECD Americas,2024-08-01,BALANCE,KBD,-207.0,OilX,2025-02-19
OECD Americas,2024-09-01,BALANCE,KBD,253.0,OilX,2025-02-19
OECD Americas,2024-10-01,BALANCE,KBD,641.0,OilX,2025-02-19
OECD Americas,2024-11-01,BALANCE,KBD,30.0,OilX,2025-02-19
OECD Americas,2024-12-01,BALANCE,KBD,-181.0,OilX,2025-02-19
OECD Americas,2025-01-01,BALANCE,KBD,567.0,OilX,2025-02-19
OECD Americas,2025-02-01,BALANCE,KBD,1055.0,OilX,2025-02-19
OECD Asia Oceania,2010-01-01,BALANCE,KBD,59.0,OilX,2025-02-19
OECD Asia Oceania,2010-02-01,BALANCE,KBD,-472.0,OilX,2025-02-19
OECD Asia Oceania,2010-03-01,BALANCE,KBD,605.0,OilX,2025-02-19
OECD Asia Oceania,2010-04-01,BALANCE,KBD,215.0,OilX,2025-02-19
OECD Asia Oceania,2010-05-01,BALANCE,KBD,-4.0,OilX,2025-02-19
OECD Asia Oceania,2010-06-01,BALANCE,KBD,178.0,OilX,2025-02-19
OECD Asia Oceania,2010-07-01,BALANCE,KBD,162.0,OilX,2025-02-19
OECD Asia Oceania,2010-08-01,BALANCE,KBD,-441.0,OilX,2025-02-19
OECD Asia Oceania,2010-09-01,BALANCE,KBD,-251.0,OilX,2025-02-19
OECD Asia Oceania,2010-10-01,BALANCE,KBD,-10.0,OilX,2025-02-19
OECD Asia Oceania,2010-11-01,BALANCE,KBD,291.0,OilX,2025-02-19
OECD Asia Oceania,2010-12-01,BALANCE,KBD,275.0,OilX,2025-02-19
OECD Asia Oceania,2011-01-01,BALANCE,KBD,-240.0,OilX,2025-02-19
OECD Asia Oceania,2011-02-01,BALANCE,KBD,-333.0,OilX,2025-02-19
OECD Asia Oceania,2011-03-01,BALANCE,KBD,511.0,OilX,2025-02-19
OECD Asia Oceania,2011-04-01,BALANCE,KBD,279.0,OilX,2025-02-19
OECD Asia Oceania,2011-05-01,BALANCE,KBD,-116.0,OilX,2025-02-19
OECD Asia Oceania,2011-06-01,BALANCE,KBD,-11.0,OilX,2025-02-19
OECD Asia Oceania,2011-07-01,BALANCE,KBD,-49.0,OilX,2025-02-19
OECD Asia Oceania,2011-08-01,BALANCE,KBD,-279.0,OilX,2025-02-19
OECD Asia Oceania,2011-09-01,BALANCE,KBD,52.0,OilX,2025-02-19
OECD Asia Oceania,2011-10-01,BALANCE,KBD,-40.0,OilX,2025-02-19
OECD Asia Oceania,2011-11-01,BALANCE,KBD,-46.0,OilX,2025-02-19
OECD Asia Oceania,2011-12-01,BALANCE,KBD,16.0,OilX,2025-02-19
OECD Asia Oceania,2012-01-01,BALANCE,KBD,-227.0,OilX,2025-02-19
OECD Asia Oceania,2012-02-01,BALANCE,KBD,220.0,OilX,2025-02-19
OECD Asia Oceania,2012-03-01,BALANCE,KBD,35.0,OilX,2025-02-19
OECD Asia Oceania,2012-04-01,BALANCE,KBD,361.0,OilX,2025-02-19
OECD Asia Oceania,2012-05-01,BALANCE,KBD,275.0,OilX,2025-02-19
OECD Asia Oceania,2012-06-01,BALANCE,KBD,-84.0,OilX,2025-02-19
OECD Asia Oceania,2012-07-01,BALANCE,KBD,-96.0,OilX,2025-02-19
OECD Asia Oceania,2012-08-01,BALANCE,KBD,-173.0,OilX,2025-02-19
OECD Asia Oceania,2012-09-01,BALANCE,KBD,78.0,OilX,2025-02-19
OECD Asia Oceania,2012-10-01,BALANCE,KBD,-115.0,OilX,2025-02-19
OECD Asia Oceania,2012-11-01,BALANCE,KBD,-64.0,OilX,2025-02-19
OECD Asia Oceania,2012-12-01,BALANCE,KBD,-94.0,OilX,2025-02-19
OECD Asia Oceania,2013-01-01,BALANCE,KBD,-182.0,OilX,2025-02-19
OECD Asia Oceania,2013-02-01,BALANCE,KBD,-497.0,OilX,2025-02-19
OECD Asia Oceania,2013-03-01,BALANCE,KBD,513.0,OilX,2025-02-19
OECD Asia Oceania,2013-04-01,BALANCE,KBD,-14.0,OilX,2025-02-19
OECD Asia Oceania,2013-05-01,BALANCE,KBD,211.0,OilX,2025-02-19
OECD Asia Oceania,2013-06-01,BALANCE,KBD,-193.0,OilX,2025-02-19
OECD Asia Oceania,2013-07-01,BALANCE,KBD,-25.0,OilX,2025-02-19
OECD Asia Oceania,2013-08-01,BALANCE,KBD,-515.0,OilX,2025-02-19
OECD Asia Oceania,2013-09-01,BALANCE,KBD,294.0,OilX,2025-02-19
OECD Asia Oceania,2013-10-01,BALANCE,KBD,-13.0,OilX,2025-02-19
OECD Asia Oceania,2013-11-01,BALANCE,KBD,-160.0,OilX,2025-02-19
OECD Asia Oceania,2013-12-01,BALANCE,KBD,-275.0,OilX,2025-02-19
OECD Asia Oceania,2014-01-01,BALANCE,KBD,-149.0,OilX,2025-02-19
OECD Asia Oceania,2014-02-01,BALANCE,KBD,50.0,OilX,2025-02-19
OECD Asia Oceania,2014-03-01,BALANCE,KBD,-43.0,OilX,2025-02-19
OECD Asia Oceania,2014-04-01,BALANCE,KBD,-110.0,OilX,2025-02-19
OECD Asia Oceania,2014-05-01,BALANCE,KBD,242.0,OilX,2025-02-19
OECD Asia Oceania,2014-06-01,BALANCE,KBD,277.0,OilX,2025-02-19
OECD Asia Oceania,2014-07-01,BALANCE,KBD,-232.0,OilX,2025-02-19
OECD Asia Oceania,2014-08-01,BALANCE,KBD,-178.0,OilX,2025-02-19
OECD Asia Oceania,2014-09-01,BALANCE,KBD,92.0,OilX,2025-02-19
OECD Asia Oceania,2014-10-01,BALANCE,KBD,65.0,OilX,2025-02-19
OECD Asia Oceania,2014-11-01,BALANCE,KBD,-327.0,OilX,2025-02-19
OECD Asia Oceania,2014-12-01,BALANCE,KBD,-90.0,OilX,2025-02-19
OECD Asia Oceania,2015-01-01,BALANCE,KBD,-308.0,OilX,2025-02-19
OECD Asia Oceania,2015-02-01,BALANCE,KBD,-69.0,OilX,2025-02-19
OECD Asia Oceania,2015-03-01,BALANCE,KBD,10.0,OilX,2025-02-19
OECD Asia Oceania,2015-04-01,BALANCE,KBD,-110.0,OilX,2025-02-19
OECD Asia Oceania,2015-05-01,BALANCE,KBD,535.0,OilX,2025-02-19
OECD Asia Oceania,2015-06-01,BALANCE,KBD,290.0,OilX,2025-02-19
OECD Asia Oceania,2015-07-01,BALANCE,KBD,128.0,OilX,2025-02-19
OECD Asia Oceania,2015-08-01,BALANCE,KBD,-191.0,OilX,2025-02-19
OECD Asia Oceania,2015-09-01,BALANCE,KBD,111.0,OilX,2025-02-19
OECD Asia Oceania,2015-10-01,BALANCE,KBD,53.0,OilX,2025-02-19
OECD Asia Oceania,2015-11-01,BALANCE,KBD,-272.0,OilX,2025-02-19
OECD Asia Oceania,2015-12-01,BALANCE,KBD,69.0,OilX,2025-02-19
OECD Asia Oceania,2016-01-01,BALANCE,KBD,-584.0,OilX,2025-02-19
OECD Asia Oceania,2016-02-01,BALANCE,KBD,2.0,OilX,2025-02-19
OECD Asia Oceania,2016-03-01,BALANCE,KBD,37.0,OilX,2025-02-19
OECD Asia Oceania,2016-04-01,BALANCE,KBD,52.0,OilX,2025-02-19
OECD Asia Oceania,2016-05-01,BALANCE,KBD,330.0,OilX,2025-02-19
OECD Asia Oceania,2016-06-01,BALANCE,KBD,97.0,OilX,2025-02-19
OECD Asia Oceania,2016-07-01,BALANCE,KBD,-309.0,OilX,2025-02-19
OECD Asia Oceania,2016-08-01,BALANCE,KBD,-516.0,OilX,2025-02-19
OECD Asia Oceania,2016-09-01,BALANCE,KBD,519.0,OilX,2025-02-19
OECD Asia Oceania,2016-10-01,BALANCE,KBD,-123.0,OilX,2025-02-19
OECD Asia Oceania,2016-11-01,BALANCE,KBD,-94.0,OilX,2025-02-19
OECD Asia Oceania,2016-12-01,BALANCE,KBD,134.0,OilX,2025-02-19
OECD Asia Oceania,2017-01-01,BALANCE,KBD,-79.0,OilX,2025-02-19
OECD Asia Oceania,2017-02-01,BALANCE,KBD,-208.0,OilX,2025-02-19
OECD Asia Oceania,2017-03-01,BALANCE,KBD,137.0,OilX,2025-02-19
OECD Asia Oceania,2017-04-01,BALANCE,KBD,252.0,OilX,2025-02-19
OECD Asia Oceania,2017-05-01,BALANCE,KBD,-7.0,OilX,2025-02-19
OECD Asia Oceania,2017-06-01,BALANCE,KBD,17.0,OilX,2025-02-19
OECD Asia Oceania,2017-07-01,BALANCE,KBD,82.0,OilX,2025-02-19
OECD Asia Oceania,2017-08-01,BALANCE,KBD,19.0,OilX,2025-02-19
OECD Asia Oceania,2017-09-01,BALANCE,KBD,75.0,OilX,2025-02-19
OECD Asia Oceania,2017-10-01,BALANCE,KBD,-136.0,OilX,2025-02-19
OECD Asia Oceania,2017-11-01,BALANCE,KBD,110.0,OilX,2025-02-19
OECD Asia Oceania,2017-12-01,BALANCE,KBD,51.0,OilX,2025-02-19
OECD Asia Oceania,2018-01-01,BALANCE,KBD,40.0,OilX,2025-02-19
OECD Asia Oceania,2018-02-01,BALANCE,KBD,-184.0,OilX,2025-02-19
OECD Asia Oceania,2018-03-01,BALANCE,KBD,-291.0,OilX,2025-02-19
OECD Asia Oceania,2018-04-01,BALANCE,KBD,95.0,OilX,2025-02-19
OECD Asia Oceania,2018-05-01,BALANCE,KBD,-76.0,OilX,2025-02-19
OECD Asia Oceania,2018-06-01,BALANCE,KBD,-29.0,OilX,2025-02-19
OECD Asia Oceania,2018-07-01,BALANCE,KBD,-265.0,OilX,2025-02-19
OECD Asia Oceania,2018-08-01,BALANCE,KBD,127.0,OilX,2025-02-19
OECD Asia Oceania,2018-09-01,BALANCE,KBD,-431.0,OilX,2025-02-19
OECD Asia Oceania,2018-10-01,BALANCE,KBD,415.0,OilX,2025-02-19
OECD Asia Oceania,2018-11-01,BALANCE,KBD,-43.0,OilX,2025-02-19
OECD Asia Oceania,2018-12-01,BALANCE,KBD,-306.0,OilX,2025-02-19
OECD Asia Oceania,2019-01-01,BALANCE,KBD,-16.0,OilX,2025-02-19
OECD Asia Oceania,2019-02-01,BALANCE,KBD,168.0,OilX,2025-02-19
OECD Asia Oceania,2019-03-01,BALANCE,KBD,-91.0,OilX,2025-02-19
OECD Asia Oceania,2019-04-01,BALANCE,KBD,-33.0,OilX,2025-02-19
OECD Asia Oceania,2019-05-01,BALANCE,KBD,129.0,OilX,2025-02-19
OECD Asia Oceania,2019-06-01,BALANCE,KBD,-75.0,OilX,2025-02-19
OECD Asia Oceania,2019-07-01,BALANCE,KBD,-177.0,OilX,2025-02-19
OECD Asia Oceania,2019-08-01,BALANCE,KBD,138.0,OilX,2025-02-19
OECD Asia Oceania,2019-09-01,BALANCE,KBD,-664.0,OilX,2025-02-19
OECD Asia Oceania,2019-10-01,BALANCE,KBD,90.0,OilX,2025-02-19
OECD Asia Oceania,2019-11-01,BALANCE,KBD,-65.0,OilX,2025-02-19
OECD Asia Oceania,2019-12-01,BALANCE,KBD,-14.0,OilX,2025-02-19
OECD Asia Oceania,2020-01-01,BALANCE,KBD,-174.0,OilX,2025-02-19
OECD Asia Oceania,2020-02-01,BALANCE,KBD,-60.0,OilX,2025-02-19
OECD Asia Oceania,2020-03-01,BALANCE,KBD,220.0,OilX,2025-02-19
OECD Asia Oceania,2020-04-01,BALANCE,KBD,694.0,OilX,2025-02-19
OECD Asia Oceania,2020-05-01,BALANCE,KBD,193.0,OilX,2025-02-19
OECD Asia Oceania,2020-06-01,BALANCE,KBD,-594.0,OilX,2025-02-19
OECD Asia Oceania,2020-07-01,BALANCE,KBD,66.0,OilX,2025-02-19
OECD Asia Oceania,2020-08-01,BALANCE,KBD,-395.0,OilX,2025-02-19
OECD Asia Oceania,2020-09-01,BALANCE,KBD,-172.0,OilX,2025-02-19
OECD Asia Oceania,2020-10-01,BALANCE,KBD,95.0,OilX,2025-02-19
OECD Asia Oceania,2020-11-01,BALANCE,KBD,-233.0,OilX,2025-02-19
OECD Asia Oceania,2020-12-01,BALANCE,KBD,-245.0,OilX,2025-02-19
OECD Asia Oceania,2021-01-01,BALANCE,KBD,-205.0,OilX,2025-02-19
OECD Asia Oceania,2021-02-01,BALANCE,KBD,52.0,OilX,2025-02-19
OECD Asia Oceania,2021-03-01,BALANCE,KBD,-301.0,OilX,2025-02-19
OECD Asia Oceania,2021-04-01,BALANCE,KBD,380.0,OilX,2025-02-19
OECD Asia Oceania,2021-05-01,BALANCE,KBD,161.0,OilX,2025-02-19
OECD Asia Oceania,2021-06-01,BALANCE,KBD,-79.0,OilX,2025-02-19
OECD Asia Oceania,2021-07-01,BALANCE,KBD,-144.0,OilX,2025-02-19
OECD Asia Oceania,2021-08-01,BALANCE,KBD,-121.0,OilX,2025-02-19
OECD Asia Oceania,2021-09-01,BALANCE,KBD,-186.0,OilX,2025-02-19
OECD Asia Oceania,2021-10-01,BALANCE,KBD,73.0,OilX,2025-02-19
